CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,16.9852421284,17.0102951527,17.0162551403,487.771308184,489.437835217,0.024309,466.676982,0.004008
unit.000001,Mapper-0-2,N/A,17.0075302124,17.0242199898,17.0296151638,405.031623125,406.898295164,0.030743,383.884651,0.004033
unit.000002,Mapper-0-3,N/A,17.0213041306,17.0347189903,17.0425879955,378.330789089,379.361508131,0.024664,357.140253,0.003757
unit.000003,Mapper-0-4,N/A,17.0641942024,17.0779252052,17.083643198,376.178734064,377.206206083,0.035664,355.007988,0.003809
unit.000004,Mapper-0-5,N/A,17.1355512142,17.1507730484,17.1596829891,511.013194084,512.821087122,0.025719,489.904532,0.004375
unit.000005,Mapper-0-6,N/A,17.1056962013,17.1188781261,17.1275401115,493.682531118,495.327198029,0.026338,472.598184,0.004054
unit.000006,Mapper-0-7,N/A,17.2069621086,17.2195830345,17.224503994,516.22232008,520.362386227,0.028535,495.120192,0.004148
unit.000007,Mapper-0-8,N/A,17.1963551044,17.2093720436,17.2145941257,512.367913008,514.254983187,0.032083,491.284889,0.004603
unit.000008,Mapper-0-9,N/A,17.1656851768,17.1800529957,17.1883060932,383.495402098,384.517311096,0.032826,362.335978,0.005312
unit.000009,Mapper-0-10,N/A,17.0479040146,17.0615701675,17.0697112083,379.392196178,380.399314165,0.031153,358.211945,0.003737
unit.000010,Mapper-0-11,N/A,17.0372300148,17.0505681038,17.0561361313,502.298519135,503.432135105,0.029459,481.166046,0.004765
unit.000011,Mapper-0-12,N/A,17.0750310421,17.0919430256,17.097577095,488.323471069,489.437394142,0.03776,467.236777,0.003419
unit.000012,Mapper-0-13,N/A,17.1827950478,17.193873167,17.2020001411,507.306138039,508.763191223,0.027704,486.141078,0.003611
unit.000013,Mapper-0-14,N/A,17.1246290207,17.1383311749,17.144764185,368.164606094,370.001450062,0.033261,347.040416,0.003829
unit.000014,Mapper-0-15,N/A,17.1535980701,17.1685061455,17.1745040417,504.901468992,506.477955103,0.023398,483.745367,0.004338
unit.000015,Mapper-0-16,N/A,17.0891330242,17.103164196,17.1118102074,491.078471184,492.5043571,0.025159,469.926636,0.004798
unit.000016,Reducer-0,N/A,536.674297094,536.744911194,536.760234118,538.210172176,540.737517118,0.119896,0.181792,0.004596
unit.000017,Mapper-1-1,N/A,543.483524084,543.540603161,543.545924187,910.515312195,911.595506191,0.017463,365.774248,0.004309
unit.000018,Mapper-1-2,N/A,547.199463129,547.218882084,547.224937201,980.14746213,982.126982212,0.019707,431.534622,0.003837
unit.000019,Mapper-1-3,N/A,549.622570038,549.650584221,549.662811995,977.994389057,979.060645103,0.019628,426.845694,0.004248
unit.000020,Mapper-1-4,N/A,544.840723991,544.85721612,544.862881184,966.524003029,968.230389118,0.016309,420.349049,0.005265
unit.000021,Mapper-1-5,N/A,545.738452196,545.756030083,545.761530161,935.266736031,936.584372044,0.01674,388.16192,0.005288
unit.000022,Mapper-1-6,N/A,548.089599133,548.110976219,548.116696119,924.547928095,926.272504091,0.017097,375.053253,0.00495
unit.000023,Mapper-1-7,N/A,545.713644028,545.742242098,545.747837067,967.877470016,969.253382206,0.017229,420.758128,0.003928
unit.000024,Mapper-1-8,N/A,547.793962002,547.814583063,547.820358992,989.46671319,991.297183037,0.01875,440.298784,0.004423
unit.000025,Mapper-1-9,N/A,543.537889004,543.550912142,543.556134224,911.770350218,912.615451097,0.014676,367.081526,0.004541
unit.000026,Mapper-1-10,N/A,548.534314156,548.553691149,548.559464216,981.902924061,983.150402069,0.019765,431.960739,0.005031
unit.000027,Mapper-1-11,N/A,548.831308126,548.855606079,548.864029169,915.125977039,921.028926134,0.018063,364.878205,0.022455
unit.000028,Mapper-1-12,N/A,546.60456109,546.661123037,546.66686821,984.957993031,986.199451208,0.016571,436.969902,0.004389
unit.000029,Mapper-1-13,N/A,550.21668601,550.243336201,550.251106024,954.902709007,955.981068134,0.021604,403.116471,0.005084
unit.000030,Mapper-1-14,N/A,544.82171607,544.84347415,544.849153996,976.840575218,978.04551816,0.015955,430.665259,0.004145
unit.000031,Mapper-1-15,N/A,546.457437038,546.476174116,546.481878042,1002.39247704,1003.78374815,0.017369,454.58404,0.004111
unit.000032,Mapper-1-16,N/A,549.325033188,549.35315609,549.365866184,943.28422308,944.715048075,0.016456,392.307309,0.004631
unit.000033,Reducer-1,N/A,1008.3660481,1008.44117308,1008.45633721,1009.8699801,1011.8970952,0.065896,0.187907,0.004411
